cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,cand_name,cand_pty_affil,cand_office,tran_id,file_num,memo_cd,memo_text,sub_id
C00524181,N,M4,P2024,202104209444017800,24E,ORG,CONNELL DONATELLI,ALEXANDRIA,VA,223143109,NA,NA,03312021,3333,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E7535E5CDE6934ABD8A7,1513819,NA,NA,4042820211279267300
C00448696,N,M4,P2024,202104209444018100,24E,ORG,TMA DIRECT,RESTON,VA,201905952,NA,NA,03242021,8583,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E50F30A8491764D148E5,1513820,NA,NA,404252021127905e4
C00448696,N,M4,P2024,202104209444018100,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,03182021,151,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,EEEC4C12B0E8E4C0B871,1513820,NA,NA,404252021127905e4
C00448696,N,M4,P2024,202104209444018100,24E,ORG,CONSERVATIVE CONNECTOR LLC,GREENWOOD,IN,461431464,NA,NA,03242021,17250,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E19F892B111204A59A21,1513820,NA,NA,404252021127905e4
C00448696,N,M4,P2024,202104209444018100,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,03242021,267,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,EF8B86CF5F5E94EBBBC2,1513820,NA,NA,404252021127905e4
C00448696,N,M4,P2024,202104209444018100,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,03312021,0,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E5641D35197264E58935,1513820,NA,NA,404252021127905e4
C00448696,N,M4,P2024,202104209444018100,24E,ORG,ALLIANCE STRATEGIES GROUP INC.,BOCA RATON,FL,334871358,NA,NA,03032021,30900,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,ECA321B8188A24D00ADE,1513820,NA,NA,404252021127905e4
C00448696,N,M4,P2024,202104209444018100,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,03032021,98,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E9F3A3B076A4B4550864,1513820,NA,NA,404252021127905e4
C00448696,N,M4,P2024,202104209444018100,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,03112021,194,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,EA81798DFBB1E44F7AEA,1513820,NA,NA,404252021127905e4
C00144766,N,M4,P2022,202104209444000260,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03122021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,BD74F8F4AAD6D4E19BAF,1513716,NA,NA,4042520211279063e3
C00038604,N,M4,P2022,202104209443854850,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,NA,NA,03042021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,B8DC7E6401C234E049AB,1513509,NA,NA,4042520211279053300
C00540187,N,M4,P2022,202104209443855230,24K,CCM,BLAINE FOR CONGRESS,ST ELIZABE,MO,65075,NA,NA,03122021,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.I17275,1513520,NA,NA,4042520211279053300
C00009985,N,M4,P2022,2.0210420944392358e+17,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,200033289,NA,NA,03172021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B1C6C90D0B7C44CF1A5E,1513676,NA,NA,4042520211279062500
C00034785,N,M4,P2022,202104209444386340,24K,CCM,BLAINE FOR CONGRESS,JEFFERSON CITY,MO,65102,NA,NA,03082021,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,10905663,1513901,NA,NA,4042520211279055e3
C00248716,N,M4,P2022,202104209443839360,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03252021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,E8E63D444F5A55B65EF,1513472,NA,NA,4042320211278915600
C00030718,A,M4,P2022,202104209444019940,24K,ORG,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03172021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B1A0822D2E51342FBB2E,1513842,NA,NA,4042520211279054e3
C00030718,A,M4,P2022,202104209444019940,24K,ORG,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,03172021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B0C48C28C1AE74EE6922,1513842,NA,NA,4042520211279054e3
C00030718,A,M4,P2022,202104209444019940,24K,ORG,BLAINE FOR CONGRESS,HOLTS SUMMIT,MO,650430125,NA,NA,03262021,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B6A3DC02D7C0D4E94BEB,1513842,NA,NA,4042520211279054e3
C00142786,N,M4,P2022,20210420944402e4,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03192021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB23.26824,1513845,NA,NA,4042520211279060500
C00040253,N,M4,P2022,202104159443526750,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,03312021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,0A9C6A97721A9475D96,1511810,NA,NA,4042120211278588e3
C00283135,N,M8,P2022,202108069465866500,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64151,NA,NA,07282021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,15998830,1533943,NA,"WEDNESDAY, JULY 28TH DINNER DC",4081320211326567400
C00130773,N,M4,P2022,202104169443781280,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,03222021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,83775021,1512680,NA,NA,4042020211278465e3
C00130773,N,M4,P2022,202104169443781280,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03152021,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,83761087,1512680,NA,NA,4042020211278465e3
C00066472,N,M4,P2022,202104169443782430,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,03012021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,25DC80C9966D387AD75,1512713,NA,NA,4042020211278467e3
C00066472,N,M4,G2022,202104169443782430,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03252021,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,13BB1DF6377E093D2E0,1512713,NA,NA,4042020211278467e3
C00066472,N,M4,P2022,202104169443782430,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03252021,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,56517E1A78187EA9A6C,1512713,NA,NA,4042020211278467e3
C00101105,N,M4,P2022,202104169443786530,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,03102021,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,0A52A3198A6580221D8,1512731,NA,NA,4043020211284981e3
C00193631,N,M4,P2022,202104159443416480,24K,CCM,JASON SMITH FOR CONGRESS,SIKESTON,MO,638015046,NA,NA,03232021,250,C00541862,H4MO08162,"SMITH, JASON T",REP,H,B7A22BA75928C46C382B,1511370,NA,NA,4042020211278464e3
C00100404,N,M4,P2020,202104139443289120,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03092021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,14346592,1509851,NA,NA,4041420211277167600
C00232843,N,M4,P2022,202104209443839940,24K,CCM,BLAINE FOR CONGRESS,JEFFERSON CITY,MO,65102,NA,NA,03082021,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.5082,1513488,NA,NA,4042520211279053300
C00465211,N,M4,P2022,202104159443441340,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,03252021,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.4353,1511501,NA,NA,4041720211278072e3
C00293910,N,12S,P2022,202104159443582270,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03122021,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,14349385,1512018,X,(MEMO ENTRY),4042020211278464500
C00410068,N,M4,P2022,202104189443794900,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,03012021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB23.33009,1512978,NA,NA,4050520211285339e3
C00303339,N,M4,P2022,202104129443248740,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,03292021,5000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,E967A69A5982BCA08C4,1509600,NA,NA,4041420211277165600
C00458158,N,M4,P2022,202104139443280640,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,03242021,2000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,13044758,1509703,NA,DIRECT CONTRIBUTION,4041420211277166600
C00409003,N,Q1,P2022,202104159443356320,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,652054002,NA,NA,01252021,5000,C00304758,S0MO00183,"BLUNT, ROY",REP,S,B48B910A5BAFD4FA5853,1510917,NA,NA,4041620211277882400
C00409003,N,Q1,G2022,202104159443356320,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,652054002,NA,NA,01252021,5000,C00304758,S0MO00183,"BLUNT, ROY",REP,S,BCCCF49267DE54B2FBF0,1510917,NA,NA,4041620211277882400
C00431312,N,M4,P2022,202104209443854270,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03112021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,07FE9A0D9CBDB7BEE0B,1513495,NA,NA,4042520211279053300
C00147173,N,M4,P2022,202104199443836100,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,03232021,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,45747940,1513416,NA,NA,4042320211278913500
C00236778,N,M4,P2022,202104159443375840,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,03022021,5000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,D191889,1511035,NA,NA,4041620211277883400
C00072751,N,M4,P2022,20210416944378e4,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,03032021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,563386B0AA481C4E30F,1512636,NA,NA,4042020211278465e3
C00394957,N,Q1,P2022,202104159443495940,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,03232021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB21.I46650,1511619,NA,NA,4041720211278074e3
C00507392,N,YE,P2022,202201269475186660,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,09292021,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B49780BE2E48248D4897,1559634,NA,NA,4012820221403595e3
C00033779,N,M4,P2022,202104209444016220,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,03252021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,SB23.12223,1513798,NA,NA,404252021127906e4
C00105981,N,M4,P2022,2.0210420944383958e+17,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03292021,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,18263617,1513480,NA,NA,4042520211279053300
C00105981,N,M4,P2022,202104209443839550,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,03222021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,18262639,1513480,NA,NA,4042520211279053300
C00284885,N,M4,P2022,202104209443839680,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,03252021,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,F78CFF92F8CF456AFB1,1513482,NA,NA,4042520211279053300
C00016683,N,M5,P2022,202105139446688350,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,04222021,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B7AE01609930CED8748,1516064,NA,NA,4051420211292992500
C00482570,N,M5,G2022,202105079446310600,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64112,NA,NA,04022021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,SB23.11033,1515430,NA,NA,4050820211288126e3
C00083535,N,M5,P2022,202105059446290200,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,04212021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,25971249,1515173,NA,DIRECT CONTRIBUTION,4050620211286227e3
C00268904,N,M5,P2022,202105109446438080,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,04222021,5000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B27CDEC3C809A4FA7945,1515615,NA,NA,4051120211292804e3
C00411900,N,M5,P2022,202105109446438530,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,04192021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B58B21BF4F4B54376B98,1515644,NA,NA,4051220211292868600
C00451518,N,M5,P2022,202105119446446980,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,04162021,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.4259,1515710,NA,NA,4051220211292869600
C00128918,N,M5,P2022,2.0210511944644762e+17,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,04262021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,50A537095128F699713,1515720,NA,NA,4051220211292869600
C00128918,N,M5,P2022,2.0210511944644762e+17,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,04262021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,DB47F99F24D6209C02C,1515720,NA,NA,4051220211292869600
C00068528,N,M5,P2022,202105119446449120,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,04192021,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB23.9172,1515745,NA,NA,4051220211292869600
C00027532,N,M5,P2022,2.0210511944644922e+17,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,04162021,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,14383442,1515747,NA,NA,4051220211292869600
C00283135,N,M5,P2022,202105119446451740,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,04132021,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,15848582,1515798,NA,"VIRTUAL EVENT ON TUESDAY, MAY 25, 2021",4051220211292869600
C00488882,N,M5,P2022,202105119446452130,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,04282021,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B93B24E43E8374B0386C,1515813,NA,NA,4051320211292921e3
C00113241,N,M5,P2022,202105129446583680,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,NA,NA,04152021,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B5F9011C6B0C84139B35,1515866,NA,NA,4051320211292921e3
C00376376,N,M5,P2022,202105129446682370,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,04282021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,B787371,1515930,NA,NA,4051320211292922e3
C00573261,A,M3,P2024,202105079446366530,24A,ORG,TATANGO,SEATTLE,WA,981213622,NA,NA,02082021,1412,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,500096815,1515471,NA,NA,4050920211292749e3
C00072751,N,M7,P2022,202107099451002240,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,06222021,1500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,840907464F286B22034,1523809,NA,NA,4071020211320446e3
C00240093,N,Q2,G2021,202107129451013860,24K,CCM,VICKY HARTZLER FOR CONGRESS,HARRISONVILLE,MO,64701,NA,NA,05272021,1000,C00464602,S2MO00593,"HARTZLER, VICKY J",REP,S,SB23.4721,1524280,NA,NA,4071320211320525300
C00432252,N,M6,P2022,202106189449393600,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05272021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,46103371,1520629,NA,CONTRIBUTION,4062320211309666300
C00432252,N,M6,P2022,202106189449393600,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,05272021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,46103376,1520629,NA,CONTRIBUTION,4062320211309666300
C00253369,N,M6,P2022,202106189449413340,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05202021,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,F3871FF895BD6BFE60A,1520685,NA,NA,4062320211309667300
C00488882,N,M7,P2022,202107129451012450,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,NA,NA,06282021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,BCF06645E675B496A946,1524202,NA,NA,4071320211320524300
C00495002,N,M7,P2022,202107129451015420,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,06102021,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,15977490,1524401,NA,NA,4071320211320526e3
C00118208,N,M6,P2022,202106189449470980,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,05272021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,10958953,1520892,NA,CONTRIBUTION TO GRAVES FOR CONGRESS,4062320211309667300
C00366013,N,M7,P2022,202107129451014460,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,06222021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B7757916E9C5A492EAF5,1524330,NA,NA,4071320211320525300
C00236414,N,M6,P2022,202106189449450940,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,223051736,NA,NA,05282021,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B377C52040FC64450966,1520844,NA,NA,4062320211309668400
C00500025,N,M6,P2022,202106189449644930,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,05172021,-5000,C00304758,S0MO00183,"BLUNT, ROY",REP,S,SA16.32714,1521021,NA,NA,4062320211309622300
C00500025,N,M6,G2022,202106189449644930,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,05172021,-5000,C00304758,S0MO00183,"BLUNT, ROY",REP,S,SA16.32715,1521021,NA,NA,4062320211309622300
C00228924,N,MY,G2022,202107129451015e3,24K,PAC,SENATE CONSERVATIVES FUND,ALEXANDRIA,VA,22313,NA,NA,04272021,5000,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,SB23.5538,1524367,NA,NA,4071520211320704e3
C00448696,N,M6,P2024,202106189449637860,24E,ORG,AMERICAN CAGING INC.,STAFFORD,TX,774774121,NA,NA,05032021,5528,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,EEF4F3239493F40B09E3,1520949,NA,NA,4062320211309662e3
C00448696,N,M6,P2024,202106189449637860,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,05042021,7,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E8D702ED850304A4EA46,1520949,NA,NA,4062320211309662e3
C00448696,N,M6,P2024,202106189449637860,24E,ORG,ALLEGIANCE DIRECT LLC,PURCELLVILLE,VA,201323320,NA,NA,05052021,25570,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E94F305E14D764DE3B8B,1520949,NA,NA,4062320211309662e3
C00448696,N,M6,P2024,202106189449637860,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,05122021,378,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,ECBB24FEC258B4399B0A,1520949,NA,NA,4062320211309662e3
C00448696,N,M6,P2024,202106189449637860,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,05192021,6,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E1B6C59E0FD9E447BA94,1520949,NA,NA,4062320211309662e3
C00448696,N,M6,P2024,202106189449637860,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,05252021,1,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E27B1AF6AFB0D4BD19C6,1520949,NA,NA,4062320211309662e3
C00448696,N,M6,P2024,202106189449637860,24E,ORG,REGNERY PUBLISHING,ARLINGTON,VA,222092016,NA,NA,02052021,64750,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,E795DB819B63A4070ACA,1520949,X,NA,4062320211309662e3
C00481309,N,M6,G2022,202106189449431870,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,05182021,-2500,C00304758,S0MO00183,"BLUNT, ROY",REP,S,SA16.12114,1520750,NA,NA,4062320211309635600
C00004812,N,M6,P2022,202106189449474400,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,200034007,NA,NA,05032021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,B9AC3734EF47A4C08927,1520909,NA,NA,4062320211309669400
C00010868,N,M6,P2022,202106189449474530,24K,CCM,SAM GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,NA,NA,05072021,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,BDD2B03CAF4624EB282A,1520913,NA,NA,4062320211309669400
C00010470,N,M6,P2022,202106189449417250,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05172021,3000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B788004,1520711,NA,NA,4062320211309668e3
C00030718,N,M6,P2022,202106189449641730,24K,ORG,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,05122021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B351BC591E0D8434B883,1520982,NA,NA,4062320211309666300
C00040535,N,M6,P2022,202106189449641920,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05272021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B788672,1520985,NA,NA,4062320211309669400
C00428052,N,M6,G2022,202106189449417570,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05142021,5000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,B95F1CD20312C4CB8A75,1520719,NA,NA,4062320211309667300
C00428052,N,M6,P2022,202106189449417570,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05142021,5000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,B9BD7C50696154B35A1A,1520719,NA,NA,4062320211309667300
C00007880,N,M6,P2022,202106189449448500,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,05062021,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,4630767,1520792,NA,NA,4062320211309668400
C00007880,N,M6,P2022,202106189449448500,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,05062021,5000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,4630768,1520792,NA,NA,4062320211309668400
C00748582,N,M5,P2024,202105209447366270,24A,ORG,JHCH VENTURES,CHICAGO,IL,60614,NA,NA,04282021,4000,S8MO00160,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,SE.134042,1517715,NA,NA,4052520211297187300
C00105981,N,M6,P2022,202106079448815070,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,05242021,1500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,18429731,1518826,NA,NA,4060820211306083300
C00105981,N,M6,P2022,202106079448815070,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05242021,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,18429771,1518826,NA,NA,4060820211306083300
C00105981,N,M6,G2022,202106079448815070,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05242021,1500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,18429772,1518826,NA,NA,4060820211306083300
C00166348,N,M6,P2022,202106189449448800,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,05202021,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,SB23.29175,1520797,NA,NA,4062320211309668400
C00170258,N,M6,P2022,2.0210618944964358e+17,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,05202021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B25B91B30A23C4E00AEA,1521001,NA,NA,4062320211309668e3
C00010421,A,M5,P2022,202106189449417950,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,04302021,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,7C4C49173FADB62E618,1520731,NA,NA,4062320211309666e3
C00252338,N,M6,P2022,202106189449634180,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,NA,NA,05112021,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,BB4833584581D42F78F7,1520933,NA,NA,4062320211309671400
C00042002,N,M6,P2022,202106189449643800,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05072021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B125635208FF7443F880,1521004,NA,NA,4062320211309669400
